sku_id,category,region,customer_tier,current_price,recommended_price,price_change_pct,predicted_current_units,predicted_recommended_units,current_revenue,projected_revenue,current_gross_profit,projected_gross_profit,gross_profit_lift,gross_margin_pct,expected_ending_inventory,expected_weeks_of_cover,elasticity,elasticity_confidence,recommendation_action,reason_code,guardrail_triggered,approval_status,policy_version,pricing_action,pricing_reason_code,modeled_gp_lift,on_hand_inventory,on_order_inventory,average_weekly_demand,demand_std,inventory_turns,on_hand_weeks_of_cover,available_weeks_of_cover,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,inventory_status,inventory_action,inventory_reason_code,recommended_order_quantity,transfer_candidate_flag,pricing_confidence,inventory_confidence,joint_confidence,joint_confidence_score,manual_review_required,generated_at
SKU-00004,Tools,Interior,Fleet,146.42,160.99,0.0995,5.36,5.309393819118244,784.8112,854.7593109398462,227.264,302.47616587516643,75.21216587516642,0.35387291136095417,117.50060618088176,22.130700826482602,-0.1,0.9,Increase,PRICE_LADDER_CONSTRAINT,TIER_LADDER,Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,75.21216587516642,212.35000000000002,0.0,4.581,0.782,0.064,46.35,46.35,0.0602,0.0,1.62,8.82,175.7,18276.31,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.9,0.903,HIGH,0.903,False,2026-06-19T14:14:09.835717
SKU-00004,Tools,Interior,Retail,167.94,184.99,0.1015,4.23,4.189295131363054,710.3862,774.9777063508515,270.3816,339.2072267864666,68.82562678646661,0.4376993350991947,51.80070486863695,12.36501684515666,-0.1,1.0,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,68.82562678646661,212.35000000000002,0.0,4.581,0.782,0.064,46.35,46.35,0.0602,0.0,1.62,8.82,175.7,18276.31,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:09.835807
SKU-00004,Tools,Interior,Trade,160.78,167.99,0.0448,4.01,3.9924476663304698,644.7278,670.6912834668557,227.60760000000005,255.3968772151602,27.789277215160155,0.3807964759807132,29.557552333669527,7.40336625647905,-0.1,0.91,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,27.789277215160155,212.35000000000002,0.0,4.581,0.782,0.064,46.35,46.35,0.0602,0.0,1.62,8.82,175.7,18276.31,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.91,0.907,HIGH,0.907,False,2026-06-19T14:14:09.835891
SKU-00004,Tools,Lower Mainland,Fleet,149.83,157.99,0.0545,5.68,5.649958446616135,851.0344,892.6369349808832,260.2008000000001,304.92825736387283,44.72745736387276,0.3416038989809482,56.52004155338387,10.003620750031317,-0.1,0.625,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,44.72745736387276,250.38,73.14,6.377,1.484,0.072,39.26,50.73,0.063,0.0,3.07,13.09,272.5,28345.45,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER,0.0,False,0.625,0.807,HIGH,0.807,False,2026-06-19T14:14:09.835973
SKU-00004,Tools,Lower Mainland,Retail,177.15,203.99,0.1515,4.64,4.575001159023052,821.976,933.2544864291124,339.32320000000004,457.36286586753454,118.0396658675345,0.49007304279621555,137.05499884097694,29.95736920649081,-0.1,0.785,Increase,EXCESS_INVENTORY_MARKDOWN,,Pending,v2.0.0-inventory-engine,Increase,EXCESS_INVENTORY_MARKDOWN,118.0396658675345,250.38,73.14,6.377,1.484,0.072,39.26,50.73,0.063,0.0,3.07,13.09,272.5,28345.45,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER,0.0,False,0.785,0.863,HIGH,0.863,False,2026-06-19T14:14:09.836054
SKU-00004,Tools,Lower Mainland,Trade,148.54,163.99,0.104,6.51,6.445900448846655,966.9953999999999,1057.063214606363,289.8252,386.5606499173341,96.73544991733411,0.36569303006280884,40.13409955115334,6.2262983844769755,-0.1,0.73,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,96.73544991733411,250.38,73.14,6.377,1.484,0.072,39.26,50.73,0.063,0.0,3.07,13.09,272.5,28345.45,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER,0.0,False,0.73,0.844,HIGH,0.844,False,2026-06-19T14:14:09.836150
SKU-00004,Tools,Northern BC,Fleet,146.58,157.99,0.0778,3.78,3.751770909682149,554.0724,592.7422860206827,160.87680000000006,202.48307599554562,41.60627599554556,0.34160389898094823,28.758229090317847,7.665241237438522,-0.1,1.0,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,41.60627599554556,220.80999999999997,0.0,3.191,0.65,0.047,69.19,69.19,0.044,0.0,1.34,6.36,195.28,20313.03,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:09.836239
SKU-00004,Tools,Northern BC,Retail,173.69,199.99,0.1514,2.31,2.277658628749546,401.2239,455.5089491636217,153.846,211.59448661083283,57.74848661083283,0.4645232261613081,149.36234137125044,65.57714114219638,-0.1,0.905,Increase,EXCESS_INVENTORY_MARKDOWN,,Pending,v2.0.0-inventory-engine,Increase,EXCESS_INVENTORY_MARKDOWN,57.74848661083283,220.80999999999997,0.0,3.191,0.65,0.047,69.19,69.19,0.044,0.0,1.34,6.36,195.28,20313.03,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.905,0.905,HIGH,0.905,False,2026-06-19T14:14:09.836325
SKU-00004,Tools,Northern BC,Trade,136.69,157.99,0.1558,4.08,4.02134077540692,557.6952,635.3316291065394,133.29360000000003,217.03176164871155,83.73816164871153,0.34160389898094823,32.63865922459308,8.116362439164426,-0.1,0.965,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,83.73816164871153,220.80999999999997,0.0,3.191,0.65,0.047,69.19,69.19,0.044,0.0,1.34,6.36,195.28,20313.03,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.965,0.926,HIGH,0.926,False,2026-06-19T14:14:09.836411
SKU-00004,Tools,Vancouver Island,Fleet,147.56,157.99,0.0707,4.85,4.816988875564065,715.6659999999999,761.0360724503666,211.16899999999998,259.97288961419264,48.803889614192656,0.34160389898094823,39.683011124435936,8.238136344001644,-0.1,1.0,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,48.803889614192656,134.85999999999999,0.0,4.274,0.874,0.09,31.56,31.56,0.1024,0.0,1.81,8.52,100.67,10471.69,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:09.836494
SKU-00004,Tools,Vancouver Island,Retail,150.31,172.99,0.1509,5.8,5.719060372929692,871.798,989.3402539131075,268.4820000000001,394.4435939209609,125.96159392096081,0.39869356610208684,59.94093962707031,10.480906952965855,-0.1,1.0,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,125.96159392096081,134.85999999999999,0.0,4.274,0.874,0.09,31.56,31.56,0.1024,0.0,1.81,8.52,100.67,10471.69,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:09.836575
SKU-00004,Tools,Vancouver Island,Trade,139.0,157.99,0.1366,4.74,4.679687597504783,658.86,739.3438435297807,165.8052,252.56273963733315,86.75753963733314,0.3416038989809482,20.020312402495215,4.278130107054599,-0.1,0.98,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,86.75753963733314,134.85999999999999,0.0,4.274,0.874,0.09,31.56,31.56,0.1024,0.0,1.81,8.52,100.67,10471.69,0.0,0.553,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.98,0.931,HIGH,0.931,False,2026-06-19T14:14:09.836658
SKU-00005,Suspension,Interior,Fleet,297.1,306.99,0.0333,31.47,31.36711565307663,9349.737000000001,9629.390834337995,2043.6618000000017,2347.201264319725,303.53946431972327,0.24375386820417608,32.16288434692337,1.0253695208270985,-0.1,0.42,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,303.53946431972327,123.57,70.86,38.666,9.845,0.626,3.2,5.03,0.3629,0.0,15.04,48.18,0.0,0.0,39.72,0.671,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.42,0.735,HIGH,0.735,False,2026-06-19T14:14:09.836746
SKU-00005,Suspension,Interior,Retail,349.76,360.99,0.0321,38.93,38.807163520676916,13616.156799999999,14008.997959329161,4578.168,4999.526876368809,421.35887636880943,0.3568796919582261,21.232836479323083,0.5471370374186193,-0.1,0.43,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,421.35887636880943,123.57,70.86,38.666,9.845,0.626,3.2,5.03,0.3629,0.0,15.04,48.18,0.0,0.0,39.72,0.671,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.43,0.738,HIGH,0.738,False,2026-06-19T14:14:09.836828
SKU-00005,Suspension,Interior,Trade,313.92,313.99,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.38,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,123.57,70.86,38.666,9.845,0.626,3.2,5.03,0.3629,0.0,15.04,48.18,0.0,0.0,39.72,0.671,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.38,0.721,HIGH,0.721,False,2026-06-19T14:14:09.836912
SKU-00005,Suspension,Lower Mainland,Fleet,298.29,301.99,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.255,Test,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,0.0,101.67,89.07,48.575,9.696,0.726,2.09,3.93,0.441,0.0,14.81,56.45,0.0,0.0,44.35,0.821,OBSOLETE_RISK,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.255,0.677,MEDIUM,0.677,False,2026-06-19T14:14:09.836995
SKU-00005,Suspension,Lower Mainland,Retail,342.82,353.99,0.0326,41.34,41.20766326540347,14172.178800000002,14587.100719320175,4574.6844,5020.329615624107,445.64521562410664,0.3441622644707479,40.45233673459653,0.9816702411407762,-0.1,0.27,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,445.64521562410664,101.67,89.07,48.575,9.696,0.726,2.09,3.93,0.441,0.0,14.81,56.45,0.0,0.0,44.35,0.821,OBSOLETE_RISK,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.27,0.683,MEDIUM,0.683,False,2026-06-19T14:14:09.837078
SKU-00005,Suspension,Lower Mainland,Trade,324.55,334.99,0.0322,38.87,38.7471280242234,12615.2585,12979.900416834596,3591.1993,3984.3671747308927,393.16787473089244,0.3069643869966268,0.0,0.0,-0.1,0.295,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,393.16787473089244,101.67,89.07,48.575,9.696,0.726,2.09,3.93,0.441,0.0,14.81,56.45,0.0,0.0,44.35,0.821,OBSOLETE_RISK,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.295,0.691,MEDIUM,0.691,False,2026-06-19T14:14:09.837162
SKU-00005,Suspension,Northern BC,Fleet,298.59,301.99,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.52,Increase,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,86.78,71.47,27.116,5.474,0.767,3.2,5.84,0.3718,0.0,8.36,31.6,0.0,0.0,33.82,0.821,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.52,0.77,HIGH,0.77,False,2026-06-19T14:14:09.837248
SKU-00005,Suspension,Northern BC,Retail,354.08,364.99,0.0308,25.7,25.614831324262642,9099.856,9349.157285042622,3133.344,3402.418044801807,269.07404480180685,0.363927778843256,0.0,0.0,-0.10938316332847078,0.48,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,269.07404480180685,86.78,71.47,27.116,5.474,0.767,3.2,5.84,0.3718,0.0,8.36,31.6,0.0,0.0,33.82,0.821,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.48,0.756,HIGH,0.756,False,2026-06-19T14:14:09.837332
SKU-00005,Suspension,Northern BC,Trade,322.03,354.99,0.1024,25.65,25.401267656134277,8260.0695,9017.196005251108,2305.1655,3120.037706202974,814.8722062029738,0.3460097467534297,47.01873234386572,1.8510388135101965,-0.1,0.55,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,814.8722062029738,86.78,71.47,27.116,5.474,0.767,3.2,5.84,0.3718,0.0,8.36,31.6,0.0,0.0,33.82,0.821,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.55,0.78,HIGH,0.78,False,2026-06-19T14:14:09.837417
SKU-00005,Suspension,Vancouver Island,Fleet,298.58,301.99,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.435,Increase,STOCKOUT_PROTECTION,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,STOCKOUT_PROTECTION,0.0,0.0,52.760000000000005,33.511,11.896,63.213,0.0,1.57,0.0,0.0145,18.17,46.9,0.0,0.0,116.55,0.971,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,True,0.435,0.732,HIGH,0.732,False,2026-06-19T14:14:09.837501
SKU-00005,Suspension,Vancouver Island,Retail,342.89,342.99,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.515,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,52.760000000000005,33.511,11.896,63.213,0.0,1.57,0.0,0.0145,18.17,46.9,0.0,0.0,116.55,0.971,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,True,0.515,0.76,HIGH,0.76,False,2026-06-19T14:14:09.837587
SKU-00005,Suspension,Vancouver Island,Trade,261.55,301.99,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.475,Increase,MAP_CONSTRAINT,"MARGIN_FLOOR,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,0.0,52.760000000000005,33.511,11.896,63.213,0.0,1.57,0.0,0.0145,18.17,46.9,0.0,0.0,116.55,0.971,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,144.0,True,0.475,0.746,HIGH,0.746,False,2026-06-19T14:14:09.837668
SKU-00006,Fluids,Interior,Fleet,244.02,278.99,0.1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.305,Increase,PRICE_LADDER_CONSTRAINT,"MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,0.0,45.52,72.49000000000001,41.004,19.054,1.701,1.11,2.88,0.5238,0.9283,65.08,240.81,0.0,0.0,70.58,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,123.0,True,0.305,0.687,MEDIUM,0.687,False,2026-06-19T14:14:09.837758
SKU-00006,Fluids,Interior,Retail,266.91,278.99,0.0453,14.38,14.316488438658041,3838.1658000000007,3994.157109501207,657.5974000000006,827.6361966388213,170.0387966388207,0.2072117280189254,0.0,0.0,-0.1,0.395,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,170.0387966388207,45.52,72.49000000000001,41.004,19.054,1.701,1.11,2.88,0.5238,0.9283,65.08,240.81,0.0,0.0,70.58,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,123.0,True,0.395,0.718,HIGH,0.718,False,2026-06-19T14:14:09.837844
SKU-00006,Fluids,Interior,Trade,262.69,278.99,0.0621,35.69,35.475786969832434,9375.4061,9897.38980671355,1481.4919,2050.8552447260126,569.3633447260127,0.20721172801892537,10.044213030167569,0.2831286882714927,-0.1,0.29,Manual Review,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,569.3633447260127,45.52,72.49000000000001,41.004,19.054,1.701,1.11,2.88,0.5238,0.9283,65.08,240.81,0.0,0.0,70.58,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,123.0,True,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:09.837931
SKU-00006,Fluids,Lower Mainland,Fleet,243.94,278.99,0.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.165,Manual Review,PRICE_LADDER_CONSTRAINT,"MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,0.0,85.44,65.28999999999999,47.512,8.843,0.892,1.8,3.17,0.5167,0.9981,30.21,233.83,0.0,0.0,58.45,0.203,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.165,0.638,MEDIUM,0.638,False,2026-06-19T14:14:09.838017
SKU-00006,Fluids,Lower Mainland,Retail,292.67,301.99,0.0318,39.96,39.83492869406009,11695.093200000001,12029.750116319206,2856.7404000000006,3219.060587766995,362.3201877669944,0.2675916421073545,45.60507130593991,1.144851335274016,-0.1,0.26,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,362.3201877669944,85.44,65.28999999999999,47.512,8.843,0.892,1.8,3.17,0.5167,0.9981,30.21,233.83,0.0,0.0,58.45,0.203,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.26,0.671,MEDIUM,0.671,False,2026-06-19T14:14:09.838115
SKU-00006,Fluids,Lower Mainland,Trade,265.87,278.99,0.0493,51.37,51.12315355064958,13657.741899999999,14262.848609095729,2295.7253,2955.4295067630537,659.7042067630537,0.20721172801892548,0.0,0.0,-0.10000000000000002,0.23,Test,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,659.7042067630537,85.44,65.28999999999999,47.512,8.843,0.892,1.8,3.17,0.5167,0.9981,30.21,233.83,0.0,0.0,58.45,0.203,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.23,0.661,MEDIUM,0.661,False,2026-06-19T14:14:09.838206
SKU-00006,Fluids,Northern BC,Fleet,251.6,278.99,0.1089,29.08,28.781047893126846,7316.527999999999,8029.6245517034595,884.6135999999997,1663.8323787016634,779.2187787016637,0.20721172801892546,13.468952106873154,0.4679799066694042,-0.1,0.48,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,779.2187787016637,117.86,88.75999999999999,24.178,6.202,0.489,4.87,8.55,0.3655,0.0,21.18,124.8,13.2,2919.58,0.0,0.203,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.48,0.756,HIGH,0.756,False,2026-06-19T14:14:09.838302
SKU-00006,Fluids,Northern BC,Retail,291.16,299.99,0.0303,17.79,17.736929563011046,5179.7364,5320.901499607684,1244.9442,1397.8474188609007,152.90321886090078,0.2627087569585653,0.0,0.0,-0.1,0.465,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,152.90321886090078,117.86,88.75999999999999,24.178,6.202,0.489,4.87,8.55,0.3655,0.0,21.18,124.8,13.2,2919.58,0.0,0.203,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.465,0.751,HIGH,0.751,False,2026-06-19T14:14:09.838389
SKU-00006,Fluids,Northern BC,Trade,271.13,291.99,0.0769,21.02,20.864773343904755,5699.152599999999,6092.305168686749,1049.9489999999996,1477.4346004818954,427.48560048189574,0.242508305078941,41.865226656095246,2.0065028249312555,-0.1,0.515,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,427.48560048189574,117.86,88.75999999999999,24.178,6.202,0.489,4.87,8.55,0.3655,0.0,21.18,124.8,13.2,2919.58,0.0,0.203,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.515,0.768,HIGH,0.768,False,2026-06-19T14:14:09.838488
SKU-00006,Fluids,Vancouver Island,Fleet,243.99,278.99,0.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.38,Increase,PRICE_LADDER_CONSTRAINT,"MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,0.0,7.77,41.1,27.496,7.197,7.973,0.28,1.78,0.711,1.0,24.58,142.42,0.0,0.0,57.29,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,94.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:09.838577
SKU-00006,Fluids,Vancouver Island,Retail,293.23,302.99,0.0333,19.12,19.057498684612277,5606.557600000001,5774.231526450674,1377.5960000000005,1559.0939673881303,181.49796738812984,0.2700089111851876,0.0,0.0,-0.1,0.38,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,181.49796738812984,7.77,41.1,27.496,7.197,7.973,0.28,1.78,0.711,1.0,24.58,142.42,0.0,0.0,57.29,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,94.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:09.838674
SKU-00006,Fluids,Vancouver Island,Trade,267.95,278.99,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.37,Increase,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,7.77,41.1,27.496,7.197,7.973,0.28,1.78,0.711,1.0,24.58,142.42,0.0,0.0,57.29,0.353,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,94.0,False,0.37,0.71,HIGH,0.71,False,2026-06-19T14:14:09.838765
SKU-00007,Suspension,Interior,Fleet,93.61,101.99,0.0895,33.31,33.02562901365807,3118.1491,3368.283903102986,198.5275999999999,473.5875200558562,275.0599200558563,0.14060201980586318,0.0,0.0,-0.1,0.42,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,275.0599200558563,43.129999999999995,63.650000000000006,35.63,4.612,1.623,1.21,3.0,0.687,1.0,18.64,232.42,0.0,0.0,3.13,0.789,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,126.0,False,0.42,0.727,HIGH,0.727,False,2026-06-19T14:14:09.838847
SKU-00007,Suspension,Interior,Retail,108.66,111.99,0.0306,30.94,30.84674582816956,3361.9404,3454.5270652967088,650.0493999999999,750.8097934576467,100.76039345764684,0.2173408340030359,0.0,0.0,-0.1,0.43,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,100.76039345764684,43.129999999999995,63.650000000000006,35.63,4.612,1.623,1.21,3.0,0.687,1.0,18.64,232.42,0.0,0.0,3.13,0.789,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,126.0,False,0.43,0.73,HIGH,0.73,False,2026-06-19T14:14:09.838933
