sku_id,category,region,unit_cost,on_hand_inventory,on_order_inventory,available_inventory,average_weekly_demand,demand_std,demand_trend,on_hand_weeks_of_cover,available_weeks_of_cover,inventory_turns,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,lead_time_weeks,case_pack,minimum_order_quantity,lifecycle_stage,product_age_weeks,inventory_status,net_requirement,recommended_order_quantity,expected_stockout_weeks,replenishment_action,replenishment_reason
SKU-00021,Fluids,Vancouver Island,162.41,115.05,91.75,206.8,18.575,4.685,-0.2262,6.19,11.13,0.391,0.2313,0.0,15.74,92.69,58.2,9452.26,24.98,0.174,4.14,6,1,Mature,100,SLOW_MOVING,0.0,0.0,6.19,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00022,Electrical,Interior,417.56,0.0,20.25,20.25,75.284,26.661,-0.5704,0.0,0.27,91.604,0.0,1.0,110.29,583.5,0.0,0.0,197.86,0.496,6.29,1,24,Mature,106,STOCKOUT,563.25,564.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00022,Electrical,Lower Mainland,417.56,0.0,66.91,66.91,111.185,18.479,-1.0,0.0,0.6,87.156,0.0,1.0,76.45,775.32,0.0,0.0,305.31,0.496,6.29,1,24,Mature,106,STOCKOUT,708.4100000000001,709.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00022,Electrical,Northern BC,417.56,22.69,9.940000000000001,32.63,60.413,9.019,-0.2819,0.38,0.54,3.871,0.7882,1.0,37.31,417.04,0.0,0.0,105.7,0.346,6.29,1,24,Mature,106,STOCKOUT_RISK,384.41,385.0,0.38,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00022,Electrical,Vancouver Island,417.56,158.26999999999998,163.44,321.71,64.414,8.224,-0.1916,2.46,4.99,0.54,0.4283,1.0,34.02,438.91,0.0,0.0,61.74,0.346,6.29,1,24,Mature,106,STOCKOUT_RISK,117.20000000000005,118.0,2.46,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00023,Fluids,Interior,270.35,147.96,62.85,210.81,18.117,4.685,-0.0128,8.17,11.64,0.397,0.2449,0.0,13.39,67.74,65.87,17807.95,0.0,0.577,3.0,1,1,Decline,138,OBSOLETE_RISK,0.0,0.0,8.17,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00023,Fluids,Lower Mainland,270.35,162.6,34.16,196.76,26.454,8.464,2.198,6.15,7.44,0.397,0.3585,0.0,24.19,103.55,0.0,0.0,0.0,0.577,3.0,1,1,Decline,138,OBSOLETE_RISK,0.0,0.0,6.15,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00023,Fluids,Northern BC,270.35,187.76,0.0,187.76,13.84,3.081,-0.1783,13.57,13.57,0.265,0.1566,0.0,8.81,50.33,77.04,20827.76,0.0,0.877,3.0,1,1,Decline,138,OBSOLETE_RISK,0.0,0.0,13.57,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00023,Fluids,Vancouver Island,270.35,224.14000000000001,0.0,224.14000000000001,15.603,4.374,0.6235,14.37,14.37,0.184,0.1649,0.0,12.5,59.31,99.32,26851.16,0.0,0.727,3.0,1,1,Decline,138,OBSOLETE_RISK,0.0,0.0,14.37,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00024,Electrical,Interior,192.83,125.10999999999999,108.16,233.26999999999998,37.136,4.927,1.3357,3.37,6.28,0.522,0.4731,0.0,15.36,147.99,0.0,0.0,0.0,0.243,3.57,24,24,Growth,75,STOCKOUT_RISK,0.0,0.0,3.37,REPLENISH,BELOW_REORDER_POINT
SKU-00024,Electrical,Lower Mainland,192.83,0.0,37.09,37.09,53.266,6.503,-1.0,0.0,0.7,71.818,0.0,1.0,20.28,210.52,0.0,0.0,173.22,0.543,3.57,24,24,Growth,75,STOCKOUT,173.43,216.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00024,Electrical,Northern BC,192.83,69.14,17.14,86.28,28.323,3.439,0.2208,2.44,3.05,0.79,0.481,0.9889,10.72,111.88,0.0,0.0,23.96,0.243,3.57,24,24,Growth,75,STOCKOUT_RISK,25.599999999999994,48.0,2.44,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00024,Electrical,Vancouver Island,192.83,121.25,75.87,197.12,32.16,4.59,0.2673,3.77,6.13,0.485,0.3791,0.0,14.31,129.17,0.0,0.0,33.32,0.243,3.57,24,24,Growth,75,HEALTHY,0.0,0.0,3.77,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00025,Fluids,Interior,147.64,35.33,21.759999999999998,57.089999999999996,24.944,6.454,-0.1367,1.42,2.29,1.68,0.4779,0.9998,21.68,125.01,0.0,0.0,44.75,0.931,4.14,12,12,Decline,184,STOCKOUT_RISK,67.92000000000002,72.0,1.42,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00025,Fluids,Lower Mainland,147.64,59.29,69.06,128.35,35.933,7.697,0.0,1.65,3.57,1.368,0.4397,0.9048,25.85,174.71,0.0,0.0,69.08,0.781,4.14,12,12,Decline,184,STOCKOUT_RISK,46.360000000000014,48.0,1.65,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00025,Fluids,Northern BC,147.64,116.78999999999999,19.56,136.35,17.969,3.763,-0.5236,6.5,7.59,0.431,0.199,0.0,12.64,87.08,0.0,0.0,21.2,1.0,4.14,12,12,Decline,184,OBSOLETE_RISK,0.0,0.0,6.5,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00025,Fluids,Vancouver Island,147.64,148.38,98.49000000000001,246.87,20.481,3.808,1.2991,7.24,12.05,0.394,0.2116,0.0,12.79,97.64,83.02,12257.07,25.99,0.781,4.14,12,12,Decline,184,OBSOLETE_RISK,0.0,0.0,7.24,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00026,Filters,Interior,298.87,80.01,14.54,94.55000000000001,10.961,2.689,1.3358,7.3,8.63,0.404,0.2157,0.0,8.87,52.72,6.86,2050.25,10.39,0.676,4.0,1,1,Decline,191,OBSOLETE_RISK,0.0,0.0,7.3,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00026,Filters,Lower Mainland,298.87,97.89000000000001,22.82,120.71000000000001,17.431,5.939,0.3319,5.62,6.92,0.474,0.3701,0.0,19.6,89.32,0.0,0.0,0.0,0.676,4.0,1,1,Decline,191,OBSOLETE_RISK,0.0,0.0,5.62,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00026,Filters,Northern BC,298.87,241.52999999999997,46.04,287.57,8.735,3.43,0.4597,27.65,32.92,0.123,0.1119,0.0,11.32,46.26,217.69,65061.01,0.0,1.0,4.0,1,1,Decline,191,OBSOLETE_RISK,0.0,0.0,27.65,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00026,Filters,Vancouver Island,298.87,330.25,63.3,393.55,10.96,2.939,0.4396,30.13,35.91,0.106,0.1022,0.0,9.7,53.54,305.87,91415.37,0.0,1.0,4.0,1,1,Decline,191,OBSOLETE_RISK,0.0,0.0,30.13,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00027,Suspension,Interior,383.14,135.64,0.0,135.64,7.039,0.727,0.1019,19.27,19.27,0.171,0.1417,0.0,2.6,35.79,79.33,30394.5,0.0,0.781,4.71,1,24,Decline,169,OBSOLETE_RISK,0.0,0.0,19.27,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00027,Suspension,Lower Mainland,383.14,148.64000000000001,65.65,214.29000000000002,9.067,1.554,0.2055,16.39,23.63,0.216,0.1677,0.0,5.57,48.31,141.75,54310.1,0.0,0.981,4.71,1,24,Decline,169,OBSOLETE_RISK,0.0,0.0,16.39,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00027,Suspension,Northern BC,383.14,130.5,21.98,152.48,4.65,0.83,0.0609,28.06,32.79,0.144,0.1052,0.0,2.97,24.89,115.28,44168.38,0.0,0.981,4.71,1,24,Decline,169,OBSOLETE_RISK,0.0,0.0,28.06,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00027,Suspension,Vancouver Island,383.14,182.8,0.0,182.8,5.539,1.252,-0.0157,33.0,33.0,0.113,0.0842,0.0,4.48,30.6,138.49,53061.06,0.0,0.981,4.71,1,24,Decline,169,OBSOLETE_RISK,0.0,0.0,33.0,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00028,Batteries,Interior,449.69,122.30000000000001,56.160000000000004,178.46,12.821,2.192,-0.0428,9.54,13.92,0.273,0.2262,0.0,8.86,85.79,75.89,34126.97,0.0,0.722,6.0,6,6,Decline,135,OBSOLETE_RISK,0.0,0.0,9.54,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00028,Batteries,Lower Mainland,449.69,100.50999999999999,27.36,127.86999999999999,20.521,5.847,-0.1779,4.9,6.23,0.505,0.348,0.3703,23.63,146.76,0.0,0.0,0.0,0.872,6.0,6,6,Decline,135,STOCKOUT_RISK,18.89,24.0,4.9,REPLENISH,BELOW_REORDER_POINT
SKU-00028,Batteries,Northern BC,449.69,126.47,21.07,147.54,9.294,1.467,-0.1243,13.61,15.88,0.216,0.1421,0.0,5.93,61.69,73.19,32912.81,9.12,1.0,6.0,6,6,Decline,135,OBSOLETE_RISK,0.0,0.0,13.61,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00028,Batteries,Vancouver Island,449.69,51.0,14.9,65.9,11.822,4.17,0.2906,4.31,5.57,0.594,0.4261,0.689,16.85,87.79,0.0,0.0,0.0,0.722,6.0,6,6,Decline,135,STOCKOUT_RISK,21.890000000000008,24.0,4.31,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00029,Filters,Interior,391.25,0.0,48.18,48.18,64.862,15.446,-0.9541,0.0,0.74,72.73,0.0,1.0,60.16,421.53,0.0,0.0,205.22,0.981,5.57,6,1,Decline,169,STOCKOUT,373.34999999999997,378.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00029,Filters,Lower Mainland,391.25,57.2,109.63,166.82999999999998,95.514,35.687,3.6605,0.6,1.75,1.493,0.5861,1.0,138.99,671.13,0.0,0.0,226.11,0.681,5.57,6,1,Decline,169,STOCKOUT_RISK,504.29999999999995,510.0,0.6,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00029,Filters,Northern BC,391.25,16.13,29.04,45.17,46.589,8.019,-0.218,0.35,0.97,5.73,0.8486,1.0,31.23,290.8,0.0,0.0,51.34,0.831,5.57,6,1,Decline,169,STOCKOUT_RISK,245.63000000000002,246.0,0.35,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00029,Filters,Vancouver Island,391.25,114.22,116.08000000000001,230.3,50.646,9.299,0.0448,2.26,4.55,0.687,0.4794,0.9909,36.22,318.39,0.0,0.0,38.97,0.681,5.57,6,1,Decline,169,STOCKOUT_RISK,88.08999999999997,90.0,2.26,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00030,Tools,Interior,99.18,313.86,0.0,313.86,3.8,0.768,0.0836,82.59,82.59,0.034,0.0389,0.0,3.18,27.06,283.46,28113.56,0.0,0.603,6.29,1,24,New,6,SLOW_MOVING,0.0,0.0,82.59,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00030,Tools,Lower Mainland,99.18,237.87,29.08,266.95,4.885,0.539,0.1759,48.69,54.65,0.063,0.0606,0.0,2.23,32.94,227.87,22600.15,0.0,0.603,6.29,1,24,New,6,SLOW_MOVING,0.0,0.0,48.69,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00030,Tools,Northern BC,99.18,67.84,4.84,72.68,3.31,0.745,0.2808,20.5,21.96,0.123,0.1402,0.0,3.08,23.89,46.2,4582.12,0.0,0.603,6.29,1,24,New,6,SLOW_MOVING,0.0,0.0,20.5,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00030,Tools,Vancouver Island,99.18,258.19,1.32,259.51,3.124,0.427,0.0585,82.65,83.08,0.037,0.033,0.0,1.76,21.4,234.52,23259.69,0.0,0.603,6.29,1,24,New,6,SLOW_MOVING,0.0,0.0,82.65,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00031,Brakes,Interior,334.51,0.0,29.29,29.29,84.514,11.513,-1.0,0.0,0.35,77.982,0.0,1.0,43.08,477.72,0.0,0.0,263.88,0.5,5.14,1,24,Growth,52,STOCKOUT,448.43,449.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00031,Brakes,Lower Mainland,334.51,0.0,40.07,40.07,138.285,43.258,-1.0,0.0,0.29,121.657,0.0,1.0,161.86,873.04,0.0,0.0,427.83,0.5,5.14,1,24,Growth,52,STOCKOUT,832.9699999999999,833.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00031,Brakes,Northern BC,334.51,0.0,63.5,63.5,65.066,9.688,0.502,0.0,0.98,71.909,1.0,1.0,36.25,370.88,0.0,0.0,182.11,0.2,5.14,1,24,Growth,52,STOCKOUT,307.38,308.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00031,Brakes,Vancouver Island,334.51,0.0,40.480000000000004,40.480000000000004,79.289,15.674,0.1668,0.0,0.51,91.338,1.0,1.0,58.65,466.42,0.0,0.0,147.3,0.2,5.14,1,24,Growth,52,STOCKOUT,425.94,426.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00032,Brakes,Interior,304.93,22.1,39.78,61.88,71.308,15.792,-0.5053,0.31,0.87,3.901,0.7606,1.0,63.06,480.72,0.0,0.0,153.94,0.403,5.86,1,12,New,5,STOCKOUT_RISK,418.84000000000003,419.0,0.31,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00032,Brakes,Lower Mainland,304.93,57.46,141.55,199.01000000000002,101.426,19.855,1.6295,0.57,1.96,1.644,0.755,1.0,79.29,673.35,0.0,0.0,125.6,0.253,5.86,1,12,New,5,STOCKOUT_RISK,474.34,475.0,0.57,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00032,Brakes,Northern BC,304.93,0.0,55.269999999999996,55.269999999999996,54.2,8.651,-0.2141,0.0,1.02,77.665,1.0,1.0,34.54,352.0,0.0,0.0,143.34,0.403,5.86,1,12,New,5,STOCKOUT,296.73,297.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00032,Brakes,Vancouver Island,304.93,29.16,33.480000000000004,62.64,65.876,17.12,-0.0652,0.44,0.95,2.717,0.8194,1.0,68.36,454.21,0.0,0.0,65.37,0.253,5.86,1,12,New,5,STOCKOUT_RISK,391.56999999999994,392.0,0.44,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00033,Suspension,Interior,66.84,13.61,90.78999999999999,104.39999999999999,61.453,10.665,-0.1979,0.22,1.7,5.328,0.8554,0.0,14.87,58.77,0.0,0.0,120.93,0.366,0.71,1,6,Mature,91,STOCKOUT_RISK,0.0,0.0,0.22,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00033,Suspension,Lower Mainland,66.84,80.78,122.92,203.7,87.121,9.72,-0.0487,0.93,2.34,1.025,0.6709,0.0,13.55,75.78,0.0,0.0,77.94,0.216,0.71,1,6,Mature,91,UNDERSTOCKED,0.0,0.0,0.93,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00033,Suspension,Northern BC,66.84,115.49,110.56,226.05,53.438,16.791,0.0179,2.16,4.23,0.624,0.4823,0.0,23.41,61.58,0.0,0.0,83.17,0.216,0.71,1,6,Mature,91,HEALTHY,0.0,0.0,2.16,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00033,Suspension,Vancouver Island,66.84,0.0,43.31,43.31,51.188,9.28,-0.7875,0.0,0.85,84.048,0.0,0.1948,12.94,49.5,0.0,0.0,148.44,0.516,0.71,1,6,Mature,91,STOCKOUT,6.189999999999998,205.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00034,Engine Components,Interior,53.03,66.67999999999999,27.7,94.38,18.094,3.488,-0.3317,3.69,5.22,0.742,0.368,0.9865,14.43,128.16,0.0,0.0,18.35,0.345,6.29,6,6,Mature,123,STOCKOUT_RISK,33.78,36.0,3.69,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00034,Engine Components,Lower Mainland,53.03,32.6,29.439999999999998,62.04,26.875,7.44,-0.2179,1.21,2.31,1.831,0.6824,1.0,30.78,199.71,0.0,0.0,27.92,0.345,6.29,6,6,Mature,123,STOCKOUT_RISK,137.67000000000002,138.0,1.21,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00034,Engine Components,Northern BC,53.03,158.29000000000002,16.26,174.55,13.957,2.593,-0.0404,11.34,12.51,0.25,0.1863,0.0,10.73,98.46,62.89,3335.06,4.43,0.345,6.29,6,6,Mature,123,SLOW_MOVING,0.0,0.0,11.34,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00034,Engine Components,Vancouver Island,53.03,230.82,0.0,230.82,15.88,2.761,0.7919,14.54,14.54,0.166,0.1843,0.0,11.42,111.24,103.78,5503.45,0.0,0.345,6.29,6,6,Mature,123,SLOW_MOVING,0.0,0.0,14.54,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00035,Batteries,Interior,473.28,74.75,39.35,114.1,19.794,4.738,-0.1953,3.78,5.76,0.47,0.3727,0.0099,16.71,107.2,0.0,0.0,19.59,0.195,4.57,1,24,Mature,90,STOCKOUT_RISK,0.0,0.0,3.78,REPLENISH,BELOW_REORDER_POINT
SKU-00035,Batteries,Lower Mainland,473.28,17.24,55.150000000000006,72.39,22.864,5.473,0.1843,0.75,3.17,2.663,0.8021,0.997,19.31,123.83,0.0,0.0,6.09,0.045,4.57,1,24,Mature,90,STOCKOUT_RISK,51.44,52.0,0.75,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00035,Batteries,Northern BC,473.28,188.54999999999998,80.03,268.58,13.86,2.221,0.0533,13.6,19.38,0.172,0.1752,0.0,7.84,71.2,157.7,74636.26,0.0,0.195,4.57,1,24,Mature,90,SLOW_MOVING,0.0,0.0,13.6,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00035,Batteries,Vancouver Island,473.28,50.6,59.690000000000005,110.29,14.696,2.571,0.4253,3.44,7.5,0.696,0.3222,0.0,9.07,76.25,0.0,0.0,23.34,0.045,4.57,1,24,Mature,90,STOCKOUT_RISK,0.0,0.0,3.44,REPLENISH,BELOW_REORDER_POINT
SKU-00036,Filters,Interior,216.81,0.0,37.03,37.03,66.01,14.486,-0.9511,0.0,0.56,83.781,1.0,0.5251,18.07,55.79,0.0,0.0,201.78,0.225,0.57,1,6,Growth,58,STOCKOUT,18.759999999999998,265.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00036,Filters,Lower Mainland,216.81,0.0,26.32,26.32,91.995,25.473,0.0,0.0,0.29,76.933,0.0,0.9136,31.77,84.34,0.0,0.0,278.29,0.225,0.57,1,6,Growth,58,STOCKOUT,58.02,368.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00036,Filters,Northern BC,216.81,147.78,115.89000000000001,263.67,52.438,8.13,0.4193,2.82,5.03,0.541,0.524,0.0,10.14,40.1,0.0,0.0,0.0,0.075,0.57,1,6,Growth,58,HEALTHY,0.0,0.0,2.82,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00036,Filters,Vancouver Island,216.81,107.00999999999999,124.45,231.45999999999998,58.935,14.85,0.2459,1.82,3.93,0.7,0.5315,0.0,18.52,52.2,0.0,0.0,55.22,0.075,0.57,1,6,Growth,58,UNDERSTOCKED,0.0,0.0,1.82,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00037,Brakes,Interior,352.49,0.0,54.42,54.42,66.868,11.641,0.0,0.0,0.81,92.691,1.0,1.0,36.3,275.11,0.0,0.0,139.57,0.224,3.57,1,6,Growth,71,STOCKOUT,220.69,268.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00037,Brakes,Lower Mainland,352.49,1.97,72.50999999999999,74.47999999999999,95.329,19.426,0.0826,0.02,0.78,41.932,0.9835,1.0,60.57,401.03,0.0,0.0,169.36,0.224,3.57,1,6,Growth,71,STOCKOUT_RISK,326.54999999999995,327.0,0.02,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00037,Brakes,Northern BC,352.49,158.42,145.53,303.95,52.906,9.031,1.0427,2.99,5.75,0.432,0.4068,0.0,28.16,217.11,0.0,0.0,41.89,0.224,3.57,1,6,Growth,71,STOCKOUT_RISK,0.0,0.0,2.99,REPLENISH,BELOW_REORDER_POINT
SKU-00037,Brakes,Vancouver Island,352.49,73.75,108.14,181.89,65.346,11.272,3.0508,1.13,2.78,1.029,0.4791,0.9922,35.15,268.53,0.0,0.0,133.64,0.224,3.57,1,6,Growth,71,STOCKOUT_RISK,86.63999999999997,87.0,1.13,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00038,Engine Components,Interior,643.9,192.92000000000002,26.18,219.10000000000002,4.289,1.203,0.3058,44.98,51.09,0.083,0.0646,0.0,4.62,27.9,184.79,118986.28,0.0,0.957,5.43,12,1,Decline,184,OBSOLETE_RISK,0.0,0.0,44.98,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00038,Engine Components,Lower Mainland,643.9,117.22,0.0,117.22,7.202,2.423,0.1572,16.27,16.27,0.185,0.1453,0.0,9.32,48.42,59.6,38376.44,0.0,0.757,5.43,12,1,Decline,184,OBSOLETE_RISK,0.0,0.0,16.28,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00038,Engine Components,Northern BC,643.9,200.07,45.22,245.29,3.369,0.862,0.1055,59.39,72.81,0.061,0.0471,0.0,3.31,21.6,218.34,140589.13,0.0,0.957,5.43,12,1,Decline,184,OBSOLETE_RISK,0.0,0.0,59.39,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00038,Engine Components,Vancouver Island,643.9,247.89,0.0,247.89,3.689,0.929,0.0885,67.2,67.2,0.058,0.0407,0.0,3.57,23.6,218.38,140614.88,0.0,0.957,5.43,12,1,Decline,184,OBSOLETE_RISK,0.0,0.0,67.2,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00039,Suspension,Interior,372.63,83.28,74.5,157.78,35.846,7.003,-0.384,2.32,4.4,0.927,0.4304,0.5262,24.32,183.06,0.0,0.0,49.66,0.938,4.43,1,1,Decline,142,STOCKOUT_RISK,25.28,26.0,2.32,REPLENISH,BELOW_REORDER_POINT
SKU-00039,Suspension,Lower Mainland,372.63,125.19,132.79,257.98,48.4,9.255,0.8191,2.59,5.33,0.616,0.465,0.0125,32.14,246.48,0.0,0.0,46.06,0.788,4.43,1,1,Decline,142,STOCKOUT_RISK,0.0,0.0,2.59,REPLENISH,BELOW_REORDER_POINT
SKU-00039,Suspension,Northern BC,372.63,128.44,88.9,217.34,27.856,4.333,0.3515,4.61,7.8,0.536,0.2847,0.0,15.05,138.41,0.0,0.0,20.51,0.788,4.43,1,1,Decline,142,OBSOLETE_RISK,0.0,0.0,4.61,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00039,Suspension,Vancouver Island,372.63,68.57,12.2,80.77,33.349,6.405,-0.4331,2.06,2.42,0.925,0.451,1.0,22.24,169.93,0.0,0.0,35.67,0.938,4.43,1,1,Decline,142,STOCKOUT_RISK,89.16000000000001,90.0,2.06,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00040,Engine Components,Interior,570.22,13.25,28.78,42.03,29.619,6.547,0.3085,0.45,1.42,5.266,0.8267,0.2974,12.25,50.33,0.0,0.0,36.77,0.797,1.29,12,1,Decline,155,STOCKOUT_RISK,8.299999999999997,12.0,0.45,REPLENISH,BELOW_REORDER_POINT
SKU-00040,Engine Components,Lower Mainland,570.22,18.32,62.24,80.56,49.245,12.301,-0.3782,0.37,1.64,4.212,0.8049,0.1082,23.02,86.33,0.0,0.0,96.56,0.947,1.29,12,1,Decline,155,STOCKOUT_RISK,5.769999999999989,12.0,0.37,REPLENISH,BELOW_REORDER_POINT
SKU-00040,Engine Components,Northern BC,570.22,171.62,129.45,301.07,22.161,3.392,0.105,7.74,13.59,0.309,0.2199,0.0,6.35,34.84,123.78,70581.83,20.96,0.797,1.29,12,1,Decline,155,OBSOLETE_RISK,0.0,0.0,7.74,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00040,Engine Components,Vancouver Island,570.22,123.8,87.91,211.70999999999998,26.849,3.111,0.0131,4.61,7.89,0.48,0.2988,0.0,5.82,40.34,0.0,0.0,30.66,0.797,1.29,12,1,Decline,155,OBSOLETE_RISK,0.0,0.0,4.61,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00041,Engine Components,Interior,130.44,0.0,58.5,58.5,46.454,11.777,0.2607,0.0,1.26,60.994,1.0,1.0,47.03,319.12,0.0,0.0,102.92,0.273,5.86,1,24,New,12,STOCKOUT,260.62,261.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00041,Engine Components,Lower Mainland,130.44,42.09,58.81,100.9,58.786,8.973,0.9062,0.72,1.72,1.641,0.5649,1.0,35.83,380.15,0.0,0.0,135.82,0.273,5.86,1,24,New,12,STOCKOUT_RISK,279.24999999999994,280.0,0.72,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00041,Engine Components,Northern BC,130.44,0.0,49.879999999999995,49.879999999999995,35.409,7.463,-0.3826,0.0,1.41,69.929,0.0,1.0,29.8,237.2,0.0,0.0,115.21,0.573,5.86,1,24,New,12,STOCKOUT,187.32,188.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00041,Engine Components,Vancouver Island,130.44,99.59,82.27,181.86,42.156,14.014,3.8812,2.36,4.31,0.636,0.6086,0.9725,55.96,302.88,0.0,0.0,0.78,0.273,5.86,1,24,New,12,STOCKOUT_RISK,121.02,122.0,2.36,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00042,Brakes,Interior,247.65,4.95,77.49000000000001,82.44000000000001,57.494,21.181,4.1322,0.09,1.43,16.685,0.9749,0.9999,72.35,318.75,0.0,0.0,11.04,0.027,4.29,1,12,Mature,49,STOCKOUT_RISK,236.31,237.0,0.09,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00042,Brakes,Lower Mainland,247.65,0.0,35.18,35.18,90.159,19.241,-0.9352,0.0,0.39,74.449,1.0,1.0,65.72,452.12,0.0,0.0,299.62,0.177,4.29,1,12,Mature,49,STOCKOUT,416.94,417.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00042,Brakes,Northern BC,247.65,0.0,58.38000000000001,58.38000000000001,47.806,13.936,-0.7193,0.0,1.22,67.609,0.0,1.0,47.6,252.49,0.0,0.0,166.61,0.327,4.29,1,12,Mature,49,STOCKOUT,194.11,195.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00042,Brakes,Vancouver Island,247.65,84.69,78.41,163.1,53.668,17.84,0.0844,1.58,3.04,0.714,0.5242,0.965,60.94,290.94,0.0,0.0,40.82,0.027,4.29,1,12,Mature,49,STOCKOUT_RISK,127.84,128.0,1.58,EXPEDITE_ORDER,IMMINENT_STOCKOUT
